address|lat|lon|state|district
Nawanshahar S.O|31.124275|76.115594|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Malia B.O|22.837415|88.139949|WEST BENGAL|HUGLI
Nanjanad B.O|11.366758|76.645603|TAMIL NADU|KRISHNAGIRI
Konsa B.O|26.332461|81.025776|UTTAR PRADESH|RAE BARELI
Niranjanpur B.O|24.639169|84.339744|BIHAR|MUNGER
Malraon B.O|31.315659|76.5965|HIMACHAL PRADESH|BILASPUR
Madanpura B.O|27.283283|83.702643|UTTAR PRADESH|KISHANGANJ
Harsud R.S. B.O|22.1|76.73|MADHYA PRADESH|EAST NIMAR
Samliyapura B.O|26.702518|77.893391|RAJASTHAN|DHAULPUR
Nighwan B.O|25.081362|84.830725|BIHAR|MUNGER
Maharajganj MDG S.O|27.144604|83.562174|UTTAR PRADESH|MAHRAJGANJ
Jata Jogendranagar B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
Odiakhurd B.O|22.008951|81.224344|CHATTISGARH|KABEERDHAM
Madhwalia B.O|27.10774|83.738507|UTTAR PRADESH|KISHANGANJ
Patharkhola B.O|29.868007|79.21727|UTTARAKHAND|
Mallickpara S.O|22.749675|88.335049|WEST BENGAL|HUGLI
Kolunthuthattu B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Naura S.O|31.192172|76.049377|PUNJAB|SHAHID BHAGAT SINGH NAGAR
Hiwara B.O|18.965281|75.022958|MAHARASHTRA|BID
Samor (Marena) B.O|26.702518|77.893391|RAJASTHAN|DHAULPUR
Samona B.O|26.702518|77.893391|RAJASTHAN|DHAULPUR
Kollankinar B.O|8.889943|77.870314|TAMIL NADU|THOOTHUKKUDI
Kollampirambu-dalavaipuram B.O|8.764166|78.134836|TAMIL NADU|THOOTHUKKUDI
Ikarchala B.O|26.162977|88.071754|WEST BENGAL|UTTAR DINAJPUR
Malhot B.O|31.283055|76.660042|HIMACHAL PRADESH|BILASPUR
Patulki B.O|26.817496|81.566498|UTTAR PRADESH|BARA BANKI
Patia B.O|29.683574|79.686693|UTTARAKHAND|
Martand S.O|33.760419|75.210008|JAMMU & KASHMIR|ANANTNAG
Mutpur B.O|19.011055|78.100847|TELANGANA|MAHBUBNAGAR
M.B.Road S.O|22.601621|88.319111|WEST BENGAL|HAORA
Pusar B.O|29.166298|77.382395|UTTAR PRADESH|BAGHPAT
Natvargadh B.O|20.163942|73.108405|GUJARAT|BANAS KANTHA
Muthireddypally B.O|16.525463|78.5242|TELANGANA|MAHBUBNAGAR
Narharpur S.O|20.448985|81.620366|CHATTISGARH|KORIYA
Japtala B.O|22.135238|88.401604|WEST BENGAL|SOUTH TWENTY FOUR PARGANAS
